,snap_date,id_hash,days,home_region,tourists_region,city,gender,age,mou,mou_out,dou
136,2021.07.01,d543c367308a8c0023cb61a199e5ce36,5,26,23,Курганинск,1,46,6.4049997,,
137,2021.07.01,0e2d183a1a61933f7246dd1b202a0380,1,77,23,Курганинск,1,30,224.21,113.994995,10334.262
138,2021.07.01,99eb95a5ea1c34efa1e45ae52ce068bd,1,73,23,Курганинск,1,52,6.1249995,,
139,2021.07.01,c3d071000a24d87998f08f26d8467b65,2,7,23,Курганинск,2,49,4.62,,
140,2021.07.01,b3d143b59d78e81966dc4afa503d0fa5,1,9,23,Курганинск,2,44,262.3775,167.475,17047.607
141,2021.07.01,7799cc252e8754dec87d2ef9983882bf,1,7,23,Курганинск,1,42,62.055,,
142,2021.07.01,9c1b8eb98f09587bd20f34cb63f3db37,5,77,23,Курганинск,3,53,3.2200003,,3.1541014
143,2021.07.01,af4d91c73a971bab629db8bfeb9a51da,7,26,23,Курганинск,2,53,420.175,17.815004,
144,2021.07.01,a9bc681ca45f72cd453bc135fd8cb966,1,7,23,Курганинск,2,44,114.73,54.075,
145,2021.07.01,e6093f6a10c909e1d688f1e25537b6ed,1,61,23,Курганинск,1,50,46.112503,14.034998,
146,2021.07.01,213c2d7aaf5c7a7bf5405d43ece203d4,1,2,23,Курганинск,1,44,56.98,8.382501,
147,2021.07.01,6b7c61c53c782b37113ee9032b7e21a9,1,15,23,Курганинск,2,51,3.2200003,,
148,2021.07.01,f501d375ea9ad79978c33d145fa763d7,1,21,23,Курганинск,3,47,261.38,78.19,250.28658
149,2021.07.01,219a20c1314c6e64cd113e175c7dfce1,1,35,23,Курганинск,2,39,2223.0251,1432.1124,3670.9446
150,2021.07.01,54e17d0b47acbd3915a818b4f6e45e5f,1,72,23,Курганинск,2,23,723.02997,449.61002,13798.954
151,2021.07.01,5006bb166b7098465486f875300dd847,1,77,23,Курганинск,2,25,1517.5825,1064.6125,7057.9434
152,2021.07.01,2f8dce5c97fb2ba3883c01e575183041,14,26,23,Курганинск,2,20,4.2175,,25398.555
153,2021.07.01,3c4115720b489bece89e3e0fa67892e2,1,56,23,Курганинск,1,29,3.1849997,,3445.7874
154,2021.07.01,946be19e11898c61cad0eefb380b141c,1,26,23,Курганинск,1,56,607.39,362.215,5983.3677
155,2021.07.01,8bf8f7ee6a8206389d39095c17abb8c6,1,26,23,Курганинск,2,50,3.3425007,,
156,2021.07.01,1c4cca9630ac9510a97def683ec657da,1,56,23,Курганинск,1,53,132.9825,65.6775,
157,2021.07.01,5430bc2e9603325b3b8f5c4c0c414903,7,26,23,Курганинск,2,46,58.502502,3.2899997,
158,2021.07.01,2ed2bfbf08bb967c1655394713c2fc29,1,77,23,Курганинск,2,31,78.89,52.412502,1546.4797
159,2021.07.01,41519ff98420af0c2a48bff9f91dad9b,10,29,23,Курганинск,2,42,,,
160,2021.07.01,07d45584fa57c0877cfde53b5ea1bc5b,3,63,23,Курганинск,1,49,111.1425,56.017498,154.42075
161,2021.07.01,8b1ecfbe3246ef4d5e0bbcfef7304cfc,8,7,23,Курганинск,1,34,21.4025,10.8324995,3.1541014
162,2021.07.01,c5229d25e3005a1fd1360515fd857bea,6,26,23,Курганинск,2,29,52.045,5.0225005,3.1541023
163,2021.07.01,1f163d7b847fb57f7976d8f616aca982,1,77,23,Курганинск,3,0,517.825,369.74,17227.598
164,2021.07.01,a0265c9057128baae749e094b919094d,10,26,23,Курганинск,2,54,264.0225,126.2975,3.204346
165,2021.07.01,4f8d86300c6881ad291a366fa302979b,1,78,23,Курганинск,3,35,305.7775,133.42,14602.241
166,2021.07.01,dd4b276c45463c84c3f37d940961bc5d,9,61,23,Курганинск,2,47,99.3825,6.7899995,3.1930668
167,2021.07.01,a9ed889bece6ac69adb0cb53d85cb131,1,26,23,Курганинск,2,42,257.66998,80.64,181.16806
168,2021.07.01,eb3738955d22507569b1fdbecb1f9234,10,15,23,Курганинск,2,54,3.885,3.885,
169,2021.07.01,13fe1ab3236abf71695f54147b08f8b5,17,61,23,Курганинск,1,32,751.13495,434.1225,5407.489
170,2021.07.01,2de5516154d7f657a5b22aafc39d97d2,3,26,23,Курганинск,2,56,242.3925,127.715004,
171,2021.07.01,089afbdd1d99847988de0335309a2140,12,7,23,Курганинск,2,47,136.64,36.942497,827.87885
172,2021.07.01,370a075d5fed28acb6d2afda779879bd,9,62,23,Курганинск,2,23,458.39502,301.33252,49268.5
173,2021.07.01,5945581332d2d3c922b9274be1ed1b12,8,26,23,Курганинск,1,42,843.04504,360.43,9935.811
174,2021.07.01,41359defb880af5773f914956d7d06f4,10,26,23,Курганинск,1,38,53.602505,,
175,2021.07.01,cb4d235d8d610bd4dd0d2cd88c3887ee,6,26,23,Курганинск,2,25,976.7625,659.995,61249.27
176,2021.07.01,80349f828ed8d079dff02c9187e80ef5,8,15,23,Курганинск,1,28,15.8725,,3.3786616
177,2021.07.01,d17125492a84d95595452f7578dc9707,1,7,23,Курганинск,1,53,153.72,93.064995,
178,2021.07.01,6e88edca91e3ca47b06675cec67d5056,1,61,23,Курганинск,2,40,542.85,167.6675,9993.876
179,2021.07.01,6e9bb7698f050a444bb29aabc44d630d,1,34,23,Курганинск,2,49,24.395,16.7125,
180,2021.07.01,7463c06cb1e6eb120e64b0cbc04102d4,1,76,23,Курганинск,1,37,1140.86,537.26746,2020.6902
181,2021.07.01,481009d15551a62aecc368ff2c5dd149,2,78,23,Курганинск,2,35,349.66748,197.4525,45431.91
182,2021.07.01,0aa8e8c5e1bc15b9c01aba691e69a6ec,5,9,23,Курганинск,1,27,124.284996,68.3725,69242.79
183,2021.07.01,7af3196c37eb8aa1f9787398e7922e1f,11,15,23,Курганинск,2,37,1524.845,1079.6625,16044.729
184,2021.07.01,97c667e7217c677aac65cab40cf96bbc,10,15,23,Курганинск,1,58,439.3725,231.5425,
185,2021.07.01,f68b449133d80b8d24232209d5072691,4,78,23,Курганинск,1,45,48.6675,24.4475,670.7531
